CustomerID,PrimaryCountry,Recency,Frequency,Monetary,TotalQuantity,AverageOrderValue,CustomerLifetimeDays,RecencyScore,FrequencyScore,MonetaryScore,RFMScore,UniqueProducts,AvgQty,Cluster_K4,Segment_KMeans,Segment_DBSCAN,IsDBSCANOutlier
12599,France,30,13,2296.72,2189,176.67,548,4,5,4,454,47,168.38,3,🏆 Champions,0,False
12600,Germany,29,21,4967.42,1383,236.54,704,4,5,5,455,53,65.86,3,🏆 Champions,0,False
12601,Germany,190,6,681.26,290,113.54,215,3,4,3,343,24,48.33,0,💙 Loyal Customers,0,False
12602,France,59,1,153.12,162,153.12,0,4,1,1,411,12,162.0,2,⚠️ At Risk,0,False
12603,Germany,22,1,739.1999999999999,63,739.2,0,4,1,3,413,2,63.0,2,⚠️ At Risk,-1,True
12604,France,80,2,254.18,201,127.09,182,3,2,1,321,15,100.5,0,💙 Loyal Customers,0,False
12605,Germany,377,4,1232.95,929,308.24,82,2,3,4,234,63,232.25,0,💙 Loyal Customers,0,False
12606,Spain,683,1,21.0,1,21.0,0,1,1,1,111,1,1.0,1,😴 Inactive Customers,-1,True
12607,USA,61,1,1579.51,1228,1579.51,0,3,1,4,314,101,1228.0,2,⚠️ At Risk,-1,True
12608,United Kingdom,405,1,415.79,323,415.79,0,2,1,2,212,16,323.0,2,⚠️ At Risk,0,False
12609,Germany,79,9,3435.86,1553,381.76,641,3,5,5,355,129,172.56,3,🏆 Champions,0,False
12610,Italy,23,5,2099.54,1049,419.91,104,4,4,4,444,85,209.8,3,🏆 Champions,0,False
12611,Italy,53,1,1193.32,846,1193.32,0,4,1,3,413,65,846.0,2,⚠️ At Risk,0,False
12612,Germany,75,1,704.04,262,704.04,0,3,1,3,313,19,262.0,2,⚠️ At Risk,0,False
12613,Germany,58,10,6817.37,4157,681.74,668,4,5,5,455,218,415.7,3,🏆 Champions,0,False
12614,Germany,278,1,315.6,76,315.6,0,2,1,2,212,20,76.0,2,⚠️ At Risk,0,False
12615,France,3,8,5740.9800000000005,3317,717.62,629,5,4,5,545,198,414.62,3,🏆 Champions,0,False
12616,France,96,3,1131.1,498,377.03,293,3,3,3,333,32,166.0,0,💙 Loyal Customers,0,False
12617,France,30,1,352.98,210,352.98,0,4,1,2,412,39,210.0,2,⚠️ At Risk,0,False
12618,Italy,22,1,177.31,96,177.31,0,4,1,1,411,11,96.0,1,😴 Inactive Customers,0,False
12619,Germany,17,10,3781.38,3518,378.14,544,5,5,5,555,55,351.8,3,🏆 Champions,0,False
12620,France,15,3,1339.41,1181,446.47,190,5,3,4,534,89,393.67,0,💙 Loyal Customers,0,False
12621,Germany,2,35,24311.2,13706,694.61,667,5,5,5,555,344,391.6,3,🏆 Champions,0,False
12622,Germany,233,1,180.1,69,180.1,0,2,1,1,211,11,69.0,1,😴 Inactive Customers,0,False
12623,Germany,277,7,3747.84,1971,535.41,420,2,4,5,245,112,281.57,3,🏆 Champions,0,False
12624,France,107,2,641.13,355,320.56,71,3,2,3,323,36,177.5,0,💙 Loyal Customers,0,False
12625,Germany,212,4,5164.88,3309,1291.22,385,2,3,5,235,144,827.25,3,🏆 Champions,0,False
12626,Germany,24,9,6620.4800000000005,3453,735.61,303,4,5,5,455,232,383.67,3,🏆 Champions,0,False
12627,Germany,11,7,4478.53,2752,639.79,130,5,4,5,545,162,393.14,3,🏆 Champions,0,False
12628,Germany,5,3,786.46,448,262.15,60,5,3,3,533,34,149.33,0,💙 Loyal Customers,0,False
12629,Sweden,386,2,1558.22,722,779.11,38,2,2,4,224,40,361.0,2,⚠️ At Risk,0,False
12630,Finland,10,2,1270.88,548,635.44,34,5,2,4,524,60,274.0,0,💙 Loyal Customers,0,False
12631,Finland,58,6,3481.57,1607,580.26,636,4,4,5,445,131,267.83,3,🏆 Champions,0,False
12632,Germany,521,2,804.88,694,402.44,44,1,2,3,123,32,347.0,2,⚠️ At Risk,0,False
12633,Germany,59,7,5678.16,3238,811.17,467,4,4,5,445,220,462.57,3,🏆 Champions,0,False
12634,USA,536,2,490.0,337,245.0,13,1,2,2,122,20,168.5,2,⚠️ At Risk,0,False
12635,Germany,90,4,2930.41,1949,732.6,367,3,3,5,335,159,487.25,3,🏆 Champions,0,False
12636,USA,739,1,141.0,1,141.0,0,1,1,1,111,1,1.0,1,😴 Inactive Customers,-1,True
12637,France,68,12,8283.81,4257,690.32,476,3,5,5,355,295,354.75,3,🏆 Champions,0,False
12638,Sweden,34,2,921.49,663,460.74,606,4,2,3,423,47,331.5,0,💙 Loyal Customers,0,False
12639,Sweden,239,3,1312.37,631,437.46,389,2,3,4,234,58,210.33,0,💙 Loyal Customers,0,False
12640,France,24,3,1174.58,311,391.53,58,4,3,3,433,47,103.67,0,💙 Loyal Customers,0,False
12641,Sweden,116,1,185.9,72,185.9,0,3,1,1,311,10,72.0,1,😴 Inactive Customers,0,False
12642,Germany,26,3,1013.26,552,337.75,82,4,3,3,433,39,184.0,0,💙 Loyal Customers,0,False
12643,France,129,12,8304.82,4665,692.07,483,3,5,5,355,14,388.75,3,🏆 Champions,-1,True
12644,Germany,130,4,1918.49,1032,479.62,565,3,3,4,334,106,258.0,0,💙 Loyal Customers,0,False
12645,Germany,34,8,3539.3,2125,442.41,635,4,4,5,445,111,265.62,3,🏆 Champions,0,False
12646,USA,5,2,1346.97,897,673.48,45,5,2,4,524,43,448.5,0,💙 Loyal Customers,-1,True
12647,Germany,23,36,16955.55,6633,470.99,673,4,5,5,455,240,184.25,3,🏆 Champions,0,False
12648,Germany,155,4,1112.0,518,278.0,547,3,3,3,333,38,129.5,0,💙 Loyal Customers,0,False
12649,Germany,108,8,2294.65,1959,286.83,589,3,4,4,344,94,244.88,0,💙 Loyal Customers,0,False
12650,France,4,1,314.44,254,314.44,0,5,1,2,512,20,254.0,2,⚠️ At Risk,0,False
12651,France,335,4,377.75,265,94.44,131,2,3,2,232,30,66.25,0,💙 Loyal Customers,0,False
12652,France,332,2,1017.03,536,508.52,103,2,2,3,223,51,268.0,0,💙 Loyal Customers,0,False
12653,Israel,149,3,4160.83,1681,1386.94,378,3,3,5,335,76,560.33,3,🏆 Champions,0,False
12654,Germany,11,5,601.98,264,120.4,285,5,4,2,542,31,52.8,0,💙 Loyal Customers,0,False
12655,France,424,1,261.35,80,261.35,0,1,1,1,111,16,80.0,2,⚠️ At Risk,0,False
12656,France,18,8,6407.83,2860,800.98,545,5,4,5,545,174,357.5,3,🏆 Champions,0,False
12657,France,12,4,1643.18,1044,410.8,67,5,3,4,534,35,261.0,0,💙 Loyal Customers,0,False
12658,Germany,19,1,686.05,320,686.05,0,5,1,3,513,36,320.0,2,⚠️ At Risk,0,False
12659,France,30,1,91.68,105,91.68,0,4,1,1,411,5,105.0,1,😴 Inactive Customers,0,False
12660,France,12,1,245.1,127,245.1,0,5,1,1,511,13,127.0,2,⚠️ At Risk,0,False
12661,Sweden,437,1,162.0,216,162.0,0,1,1,1,111,11,216.0,2,⚠️ At Risk,0,False
12662,Germany,1,20,6726.54,3424,336.33,617,5,5,5,555,163,171.2,3,🏆 Champions,0,False
12663,Germany,625,2,239.4,181,119.7,44,1,2,1,121,9,90.5,1,😴 Inactive Customers,0,False
12664,Finland,9,11,6070.04,1495,551.82,718,5,5,5,555,10,135.91,3,🏆 Champions,-1,True
12665,Germany,325,3,313.6,165,104.53,345,2,3,2,232,13,55.0,1,😴 Inactive Customers,0,False
12666,Israel,395,1,1248.42,370,1248.42,0,2,1,4,214,31,370.0,2,⚠️ At Risk,0,False
12667,Finland,59,1,620.13,395,620.13,0,4,1,3,413,33,395.0,2,⚠️ At Risk,0,False
12668,Germany,12,10,11383.03,5049,1138.3,666,5,5,5,555,263,504.9,3,🏆 Champions,0,False
12669,France,151,3,2744.03,1115,914.68,106,3,3,4,334,98,371.67,0,💙 Loyal Customers,0,False
12670,France,11,7,3760.29,1627,537.18,656,5,4,5,545,71,232.43,3,🏆 Champions,0,False
12671,Germany,607,1,2622.481,1460,2622.48,0,1,1,4,114,45,1460.0,2,⚠️ At Risk,-1,True
12672,France,330,2,437.05,138,218.52,266,2,2,2,222,22,69.0,0,💙 Loyal Customers,0,False
12673,Germany,6,3,1230.02,700,410.01,396,5,3,4,534,68,233.33,0,💙 Loyal Customers,0,False
12674,France,39,4,1970.6,1133,492.65,169,4,3,4,434,52,283.25,0,💙 Loyal Customers,0,False
12675,Italy,554,2,957.25,336,478.62,25,1,2,3,123,111,168.0,0,💙 Loyal Customers,0,False
12676,Sweden,25,11,2843.09,1867,258.46,459,4,5,4,454,67,169.73,3,🏆 Champions,0,False
12677,France,556,2,395.1,176,197.55,111,1,2,2,122,13,88.0,0,💙 Loyal Customers,0,False
12678,France,43,21,34281.18,22372,1632.44,659,4,5,5,455,199,1065.33,3,🏆 Champions,-1,True
12679,France,59,4,1113.02,554,278.26,225,4,3,3,433,43,138.5,0,💙 Loyal Customers,0,False
12680,France,1,4,880.81,444,220.2,113,5,3,3,533,33,111.0,0,💙 Loyal Customers,0,False
12681,France,15,45,29834.76,17011,662.99,712,5,5,5,555,459,378.02,3,🏆 Champions,0,False
12682,France,4,52,22950.22,10522,441.35,735,5,5,5,555,327,202.35,3,🏆 Champions,0,False
12683,France,5,21,11633.7,7019,553.99,722,5,5,5,555,236,334.24,3,🏆 Champions,0,False
12684,France,8,7,2283.63,1985,326.23,206,5,4,4,544,61,283.57,3,🏆 Champions,0,False
12685,France,29,6,2863.08,1523,477.18,65,4,4,4,444,117,253.83,3,🏆 Champions,0,False
12686,France,372,1,89.14,107,89.14,0,2,1,1,211,7,107.0,1,😴 Inactive Customers,0,False
12687,Sweden,481,2,2138.91,1403,1069.46,0,1,2,4,124,126,701.5,2,⚠️ At Risk,0,False
12688,Israel,114,1,4873.81,3028,4873.81,0,3,1,5,315,171,3028.0,2,⚠️ At Risk,-1,True
12689,France,26,2,1247.61,628,623.81,102,4,2,4,424,57,314.0,0,💙 Loyal Customers,0,False
12690,France,206,1,389.01,106,389.01,0,2,1,2,212,16,106.0,2,⚠️ At Risk,0,False
12691,France,29,7,1170.4,445,167.2,392,4,4,3,443,24,63.57,0,💙 Loyal Customers,0,False
12692,France,638,1,110.95,36,110.95,0,1,1,1,111,13,36.0,1,😴 Inactive Customers,0,False
12693,Germany,128,7,1703.02,536,243.29,395,3,4,4,344,63,76.57,0,💙 Loyal Customers,0,False
12694,France,71,3,1843.35,1355,614.45,351,3,3,4,334,69,451.67,0,💙 Loyal Customers,0,False
12695,France,8,7,1407.12,454,201.02,658,5,4,4,544,46,64.86,0,💙 Loyal Customers,0,False
12696,Finland,435,2,851.91,564,425.96,74,1,2,3,123,43,282.0,0,💙 Loyal Customers,0,False
12697,Sweden,29,3,957.59,508,319.2,141,4,3,3,433,37,169.33,0,💙 Loyal Customers,0,False
12698,Germany,591,1,339.75,111,339.75,0,1,1,2,112,16,111.0,2,⚠️ At Risk,0,False
12699,Germany,418,1,638.11,373,638.11,0,1,1,3,113,41,373.0,2,⚠️ At Risk,0,False
12700,France,8,4,4939.99,2967,1235.0,208,5,3,5,535,193,741.75,3,🏆 Champions,0,False
12701,Germany,80,6,2446.41,1727,407.73,554,3,4,4,344,118,287.83,3,🏆 Champions,0,False
12702,Germany,20,1,219.0,53,219.0,0,5,1,1,511,12,53.0,1,😴 Inactive Customers,0,False
12703,Germany,72,4,1006.53,595,251.63,613,3,3,3,333,56,148.75,0,💙 Loyal Customers,0,False
12704,Finland,8,8,2340.84,1006,292.6,162,5,4,4,544,64,125.75,3,🏆 Champions,0,False
12705,Germany,16,14,11762.1,7188,840.15,518,5,5,5,555,320,513.43,3,🏆 Champions,0,False
12707,France,292,1,603.42,256,603.42,0,2,1,2,212,33,256.0,2,⚠️ At Risk,0,False
12708,Germany,30,18,5117.66,2432,284.31,692,4,5,5,455,130,135.11,3,🏆 Champions,0,False
12709,Germany,16,34,30291.76,13772,890.93,715,5,5,5,555,189,405.06,3,🏆 Champions,0,False
12710,Germany,97,3,1149.02,851,383.01,105,3,3,3,333,75,283.67,0,💙 Loyal Customers,0,False
12711,Germany,612,2,1339.05,770,669.52,65,1,2,4,124,56,385.0,2,⚠️ At Risk,0,False
12712,Germany,29,21,6723.03,2205,320.14,702,4,5,5,455,126,105.0,3,🏆 Champions,0,False
12713,Germany,1,1,848.55,508,848.55,0,5,1,3,513,38,508.0,2,⚠️ At Risk,-1,True
12714,France,10,12,14093.71,8774,1174.48,726,5,5,5,555,436,731.17,3,🏆 Champions,0,False
12715,Sweden,107,1,343.36,192,343.36,0,3,1,2,312,20,192.0,2,⚠️ At Risk,0,False
12716,France,4,2,1053.49,708,526.74,130,5,2,3,523,60,354.0,0,💙 Loyal Customers,-1,True
12717,Greece,152,3,1308.91,600,436.3,439,3,3,4,334,60,200.0,0,💙 Loyal Customers,0,False
12718,France,72,1,238.25,203,238.25,0,3,1,1,311,19,203.0,2,⚠️ At Risk,0,False
12719,France,6,2,644.95,374,322.48,60,5,2,3,523,34,187.0,0,💙 Loyal Customers,0,False
12720,Germany,3,30,7787.28,6018,259.58,504,5,5,5,555,262,200.6,3,🏆 Champions,0,False
12721,France,32,8,4013.08,2655,501.64,440,4,4,5,445,183,331.88,3,🏆 Champions,0,False
12722,France,86,4,997.63,566,249.41,65,3,3,3,333,50,141.5,0,💙 Loyal Customers,0,False
12723,France,4,5,725.07,434,145.01,62,5,4,3,543,53,86.8,0,💙 Loyal Customers,0,False
12724,France,6,7,2317.52,1379,331.07,530,5,4,4,544,94,197.0,3,🏆 Champions,0,False
12725,Italy,372,4,2266.76,1142,566.69,213,2,3,4,234,92,285.5,0,💙 Loyal Customers,0,False
12726,France,29,11,4014.6,4618,364.96,596,4,5,5,455,63,419.82,3,🏆 Champions,0,False
12727,France,11,10,5679.53,2832,567.95,644,5,5,5,555,132,283.2,3,🏆 Champions,0,False
12728,France,72,5,1070.17,543,214.03,312,3,4,3,343,48,108.6,0,💙 Loyal Customers,0,False
12729,France,114,1,453.01,233,453.01,0,3,1,2,312,26,233.0,2,⚠️ At Risk,0,False
12730,Germany,522,1,829.25,234,829.25,0,1,1,3,113,47,234.0,2,⚠️ At Risk,0,False
12731,France,24,17,25775.71,11641,1516.22,624,4,5,5,455,137,684.76,3,🏆 Champions,-1,True
12732,France,180,1,236.26,111,236.26,0,3,1,1,311,12,111.0,2,⚠️ At Risk,0,False
12733,USA,235,4,2424.87,896,606.22,455,2,3,4,234,117,224.0,0,💙 Loyal Customers,0,False
12734,France,353,3,639.65,265,213.22,40,2,3,3,233,17,88.33,0,💙 Loyal Customers,0,False
12735,France,316,2,779.5699999999999,368,389.78,22,2,2,3,223,38,184.0,2,⚠️ At Risk,0,False
12736,France,333,1,234.0,173,234.0,0,2,1,1,211,4,173.0,2,⚠️ At Risk,0,False
12737,France,499,2,3710.5,2,1855.25,0,1,2,5,125,2,1.0,1,😴 Inactive Customers,-1,True
12738,Germany,373,1,155.35,148,155.35,0,2,1,1,211,11,148.0,1,😴 Inactive Customers,0,False
12739,United Arab Emirates,79,4,2726.73,951,681.68,316,3,3,4,334,85,237.75,3,🏆 Champions,0,False
12740,France,64,1,427.6,342,427.6,0,3,1,2,312,27,342.0,2,⚠️ At Risk,0,False
12741,USA,530,2,406.07,214,203.04,4,1,2,2,122,16,107.0,2,⚠️ At Risk,0,False
12742,United Arab Emirates,626,1,1201.52,1359,1201.52,0,1,1,3,113,67,1359.0,2,⚠️ At Risk,0,False
12743,Unspecified,135,2,540.13,315,270.06,0,3,2,2,322,114,157.5,2,⚠️ At Risk,-1,True
12744,Singapore,52,11,25317.06,6994,2301.55,540,4,5,5,455,245,635.82,3,🏆 Champions,-1,True
12745,United Kingdom,487,3,925.41,468,308.47,196,1,3,3,133,21,156.0,0,💙 Loyal Customers,0,False
12746,United Kingdom,541,1,254.55,97,254.55,0,1,1,1,111,17,97.0,2,⚠️ At Risk,0,False
12747,United Kingdom,3,26,8898.48,2640,342.25,730,5,5,5,555,85,101.54,3,🏆 Champions,0,False
12748,United Kingdom,1,336,53539.64,37109,159.34,735,5,5,5,555,2286,110.44,3,🏆 Champions,-1,True
12749,United Kingdom,4,9,6897.36,2360,766.37,518,5,5,5,555,260,262.22,3,🏆 Champions,0,False
12750,Poland,129,1,275.88,137,275.88,0,3,1,1,311,15,137.0,2,⚠️ At Risk,0,False
12751,Brazil,445,1,268.27,189,268.27,0,1,1,1,111,61,189.0,2,⚠️ At Risk,0,False
12752,Norway,82,1,4366.78,2262,4366.78,0,3,1,5,315,53,2262.0,2,⚠️ At Risk,-1,True
12753,Japan,23,6,21429.39,11421,3571.56,340,4,4,5,445,132,1903.5,3,🏆 Champions,-1,True
12754,Japan,236,3,3010.74,6481,1003.58,73,2,3,5,235,49,2160.33,2,⚠️ At Risk,-1,True
12755,Japan,281,11,5236.26,2293,476.02,413,2,5,5,255,34,208.45,3,🏆 Champions,0,False
12756,Japan,87,1,112.08,144,112.08,0,3,1,1,311,4,144.0,1,😴 Inactive Customers,0,False
12757,Portugal,16,13,7834.650000000001,2395,602.67,196,5,5,5,555,237,184.23,3,🏆 Champions,0,False
12758,Portugal,117,7,9903.24,6155,1414.75,622,3,4,5,345,187,879.29,3,🏆 Champions,-1,True
12759,Netherlands,53,8,5020.74,3202,627.59,683,4,4,5,445,206,400.25,3,🏆 Champions,0,False
12760,Netherlands,456,1,347.8,198,347.8,0,1,1,2,112,21,198.0,2,⚠️ At Risk,0,False
12761,Netherlands,458,2,782.95,281,391.48,7,1,2,3,123,27,140.5,2,⚠️ At Risk,0,False
12762,Portugal,8,2,1898.52,1227,949.26,18,5,2,4,524,62,613.5,3,🏆 Champions,-1,True
12763,Japan,139,2,494.08,316,247.04,231,3,2,2,322,16,158.0,0,💙 Loyal Customers,0,False
12764,Lebanon,317,1,1693.88,386,1693.88,0,2,1,4,214,45,386.0,2,⚠️ At Risk,0,False
12765,Netherlands,473,6,1404.58,1009,234.1,169,1,4,4,144,49,168.17,0,💙 Loyal Customers,0,False
12766,Portugal,4,9,8918.99,5022,991.0,404,5,5,5,555,253,558.0,3,🏆 Champions,0,False
12767,Korea,376,1,949.82,598,949.82,0,2,1,3,213,43,598.0,2,⚠️ At Risk,0,False
12768,Korea,451,1,168.69,102,168.69,0,1,1,1,111,10,102.0,1,😴 Inactive Customers,0,False
12769,Brazil,239,1,1143.6,356,1143.6,0,2,1,3,213,32,356.0,2,⚠️ At Risk,0,False
12770,Japan,211,2,3246.45,1843,1623.22,246,2,2,5,225,19,921.5,2,⚠️ At Risk,-1,True
12771,Portugal,486,1,282.3,104,282.3,0,1,1,1,111,15,104.0,2,⚠️ At Risk,0,False
12772,Portugal,60,1,892.47,556,892.47,0,3,1,3,313,55,556.0,2,⚠️ At Risk,0,False
12773,Portugal,565,1,124.25,109,124.25,0,1,1,1,111,6,109.0,1,😴 Inactive Customers,0,False
12774,Netherlands,536,1,98.7,53,98.7,0,1,1,1,111,6,53.0,1,😴 Inactive Customers,0,False
12775,Netherlands,18,7,1686.12,1083,240.87,392,5,4,4,544,55,154.71,0,💙 Loyal Customers,0,False
12776,Portugal,668,1,55.5,46,55.5,0,1,1,1,111,4,46.0,1,😴 Inactive Customers,0,False
12777,United Kingdom,458,1,519.45,458,519.45,0,1,1,2,112,26,458.0,2,⚠️ At Risk,0,False
12778,Netherlands,20,9,1775.68,1735,197.3,583,5,5,4,554,77,192.78,3,🏆 Champions,0,False
12779,Poland,38,14,6474.11,3501,462.44,699,4,5,5,455,142,250.07,3,🏆 Champions,0,False
12780,Netherlands,599,1,337.4,285,337.4,0,1,1,2,112,20,285.0,2,⚠️ At Risk,0,False
12781,Czech Republic,64,2,826.74,671,413.37,221,3,2,3,323,25,335.5,0,💙 Loyal Customers,0,False
12782,Portugal,5,11,4618.24,2017,419.84,515,5,5,5,555,142,183.36,3,🏆 Champions,0,False
12783,Portugal,3,6,2225.91,624,370.98,73,5,4,4,544,76,104.0,3,🏆 Champions,0,False
12784,Portugal,10,3,1763.15,862,587.72,520,5,3,4,534,121,287.33,3,🏆 Champions,0,False
12785,Portugal,365,3,1100.4,453,366.8,367,2,3,3,233,42,151.0,0,💙 Loyal Customers,0,False
12786,Netherlands,610,1,728.5000000000001,324,728.5,0,1,1,3,113,18,324.0,2,⚠️ At Risk,0,False
12787,Netherlands,10,4,862.1800000000001,510,215.54,404,5,3,3,533,30,127.5,0,💙 Loyal Customers,0,False
12788,Netherlands,464,4,444.9,194,111.22,65,1,3,2,132,20,48.5,1,😴 Inactive Customers,0,False
12789,Netherlands,66,3,273.35,36,91.12,628,3,3,1,331,5,12.0,1,😴 Inactive Customers,-1,True
12790,Netherlands,193,2,591.85,306,295.92,218,2,2,2,222,36,153.0,0,💙 Loyal Customers,0,False
12791,Netherlands,374,6,863.51,353,143.92,251,2,4,3,243,17,58.83,0,💙 Loyal Customers,0,False
12792,Portugal,257,2,827.01,394,413.5,278,2,2,3,223,39,197.0,0,💙 Loyal Customers,0,False
12793,Portugal,335,3,885.53,461,295.18,67,2,3,3,233,34,153.67,0,💙 Loyal Customers,0,False
12794,Portugal,54,2,860.41,592,430.2,45,4,2,3,423,43,296.0,0,💙 Loyal Customers,0,False
12795,Portugal,19,1,430.48,68,430.48,0,5,1,2,512,14,68.0,2,⚠️ At Risk,0,False
12796,Netherlands,629,1,381.0,182,381.0,0,1,1,2,112,7,182.0,2,⚠️ At Risk,0,False
12797,Portugal,366,2,552.08,215,276.04,59,2,2,2,222,27,107.5,0,💙 Loyal Customers,0,False
12798,Japan,11,4,8510.93,8455,2127.73,411,5,3,5,535,27,2113.75,3,🏆 Champions,-1,True
12799,Japan,530,1,219.35,137,219.35,0,1,1,1,111,15,137.0,2,⚠️ At Risk,0,False
12800,Portugal,471,3,584.25,284,194.75,206,1,3,2,132,31,94.67,0,💙 Loyal Customers,0,False
12801,Sweden,501,1,1071.82,505,1071.82,0,1,1,3,113,50,505.0,2,⚠️ At Risk,0,False
12802,Netherlands,187,7,2416.42,1972,345.2,377,3,4,4,344,108,281.71,0,💙 Loyal Customers,0,False
12803,Netherlands,394,1,1092.81,872,1092.81,0,2,1,3,213,55,872.0,2,⚠️ At Risk,0,False
12804,Netherlands,466,2,325.37,270,162.68,35,1,2,2,122,60,135.0,0,💙 Loyal Customers,0,False
12805,Netherlands,382,4,1434.95,593,358.74,293,2,3,4,234,44,148.25,0,💙 Loyal Customers,0,False
12806,Netherlands,436,4,2878.96,2087,719.74,153,1,3,4,134,58,521.75,0,💙 Loyal Customers,0,False
12807,Sweden,384,1,330.35,145,330.35,0,2,1,2,212,16,145.0,2,⚠️ At Risk,0,False
12808,Portugal,37,5,776.7,322,155.34,426,4,4,3,443,46,64.4,0,💙 Loyal Customers,0,False
12809,Portugal,178,3,1755.94,518,585.31,470,3,3,4,334,75,172.67,0,💙 Loyal Customers,0,False
12810,Japan,535,2,534.99,389,267.5,142,1,2,2,122,32,194.5,0,💙 Loyal Customers,0,False
12811,Portugal,261,5,1033.9,435,206.78,167,2,4,3,243,47,87.0,0,💙 Loyal Customers,0,False
12812,Japan,45,1,229.64,164,229.64,0,4,1,1,411,15,164.0,2,⚠️ At Risk,0,False
12813,Netherlands,502,3,1687.8,1141,562.6,192,1,3,4,134,37,380.33,0,💙 Loyal Customers,0,False
12814,Poland,102,1,125.92,49,125.92,0,3,1,1,311,2,49.0,1,😴 Inactive Customers,0,False
12815,Poland,148,2,1063.46,379,531.73,51,3,2,3,323,38,189.5,0,💙 Loyal Customers,0,False
12816,Poland,96,2,572.2,128,286.1,81,3,2,2,322,27,64.0,0,💙 Loyal Customers,0,False
12817,Austria,282,3,690.98,219,230.33,153,2,3,3,233,16,73.0,0,💙 Loyal Customers,0,False
12818,Austria,262,1,1542.08,929,1542.08,0,2,1,4,214,14,929.0,2,⚠️ At Risk,-1,True
12819,United Kingdom,459,1,540.52,344,540.52,0,1,1,2,112,19,344.0,2,⚠️ At Risk,0,False
12820,United Kingdom,4,11,2689.52,1964,244.5,731,5,5,4,554,131,178.55,3,🏆 Champions,0,False
12821,United Kingdom,215,2,220.8,162,110.4,397,2,2,1,221,13,81.0,1,😴 Inactive Customers,0,False
12822,United Kingdom,71,2,948.88,550,474.44,17,3,2,3,323,41,275.0,2,⚠️ At Risk,0,False
12823,United Kingdom,75,18,6501.5,930,361.19,605,3,5,5,355,1,51.67,0,💙 Loyal Customers,-1,True
12824,United Kingdom,60,1,397.12,232,397.12,0,3,1,2,312,25,232.0,2,⚠️ At Risk,0,False
12825,United Kingdom,522,2,518.63,139,259.32,120,1,2,2,122,20,69.5,0,💙 Loyal Customers,0,False
12826,United Kingdom,3,12,2800.75,1915,233.4,719,5,5,4,554,93,159.58,3,🏆 Champions,0,False
12827,United Kingdom,6,3,430.15,197,143.38,39,5,3,2,532,19,65.67,0,💙 Loyal Customers,0,False
12828,United Kingdom,3,6,1018.71,494,169.78,128,5,4,3,543,46,82.33,0,💙 Loyal Customers,0,False
12829,United Kingdom,337,3,385.3,550,128.43,214,2,3,2,232,17,183.33,0,💙 Loyal Customers,0,False
12830,United Kingdom,38,6,6814.64,9848,1135.77,134,4,4,5,445,13,1641.33,3,🏆 Champions,-1,True
12831,United Kingdom,263,3,451.11,303,150.37,201,2,3,2,232,16,101.0,0,💙 Loyal Customers,0,False
12832,United Kingdom,33,2,383.03,195,191.52,66,4,2,2,422,27,97.5,0,💙 Loyal Customers,0,False
12833,United Kingdom,146,1,417.38,156,417.38,0,3,1,2,312,24,156.0,2,⚠️ At Risk,0,False
12834,United Kingdom,283,1,312.38,110,312.38,0,2,1,2,212,18,110.0,2,⚠️ At Risk,0,False
12835,United Kingdom,428,41,5996.83,2349,146.26,309,1,5,5,155,138,57.29,3,🏆 Champions,-1,True
12836,United Kingdom,60,15,6559.7300000000005,2231,437.32,679,3,5,5,355,280,148.73,3,🏆 Champions,0,False
12837,United Kingdom,174,2,662.66,194,331.33,396,3,2,3,323,83,97.0,0,💙 Loyal Customers,0,False
12838,United Kingdom,34,10,2975.91,1606,297.59,559,4,5,5,455,230,160.6,3,🏆 Champions,0,False
12839,United Kingdom,3,26,9669.12,6578,371.89,730,5,5,5,555,156,253.0,3,🏆 Champions,0,False
12840,United Kingdom,144,7,4041.97,2258,577.42,531,3,4,5,345,109,322.57,3,🏆 Champions,0,False
12841,United Kingdom,5,40,6958.2,5008,173.96,515,5,5,5,555,307,125.2,3,🏆 Champions,0,False
12842,United Kingdom,71,4,1917.99,887,479.5,667,3,3,4,334,45,221.75,0,💙 Loyal Customers,0,False
12843,United Kingdom,66,30,6583.36,3028,219.45,661,3,5,5,355,130,100.93,3,🏆 Champions,0,False
12844,United Kingdom,30,4,648.6,223,162.15,564,4,3,3,433,88,55.75,0,💙 Loyal Customers,0,False
12845,United Kingdom,268,4,354.09000000000003,204,88.52,23,2,3,2,232,26,51.0,1,😴 Inactive Customers,0,False
12846,United Kingdom,683,1,15.58,1,15.58,0,1,1,1,111,1,1.0,1,😴 Inactive Customers,-1,True
12847,United Kingdom,23,2,1609.0,1497,804.5,365,4,2,4,424,100,748.5,3,🏆 Champions,0,False
12848,United Kingdom,676,1,208.0,58,208.0,0,1,1,1,111,16,58.0,1,😴 Inactive Customers,0,False
