CustomerID,PrimaryCountry,FirstPurchaseDate,LastPurchaseDate,Recency,Frequency,Monetary,TotalQuantity,AverageOrderValue,CustomerLifetimeDays,RecencyScore,FrequencyScore,MonetaryScore,RFMScore
12581,Germany,2011-10-31 08:56:00,2011-10-31 08:56:00,40,1,197.71,161,197.71,0,4,1,1,411
12582,Finland,2010-05-11 09:55:00,2011-04-15 08:45:00,239,4,1980.4,985,495.1,339,2,3,4,234
12583,France,2009-12-06 11:57:00,2011-12-07 08:07:00,3,27,13591.58,8535,503.39,731,5,5,5,555
12584,Italy,2011-03-04 15:15:00,2011-12-06 09:35:00,4,9,2338.15,416,259.79,277,5,5,4,554
12585,Germany,2010-12-23 12:58:00,2011-04-19 13:39:00,235,2,2040.1,1279,1020.05,117,2,2,4,224
12586,Italy,2009-12-16 13:15:00,2011-11-22 16:24:00,18,4,2062.67,687,515.67,706,5,3,4,534
12587,Finland,2011-12-02 12:47:00,2011-12-02 12:47:00,8,1,144.0,51,144.0,0,5,1,1,511
12588,Finland,2010-04-21 12:22:00,2011-10-31 15:01:00,40,4,958.78,438,239.7,558,4,3,3,433
12589,France,2010-01-19 12:26:00,2011-11-11 10:19:00,29,8,4695.66,1764,586.96,661,4,4,5,445
12590,Germany,2011-05-12 14:46:00,2011-05-12 14:52:00,212,2,9864.26,4283,4932.13,0,2,2,5,225
12591,Italy,2010-10-27 10:42:00,2011-01-26 14:35:00,318,3,1338.95,653,446.32,91,2,3,4,234
12592,Germany,2010-07-08 14:06:00,2011-09-08 15:04:00,93,5,2582.66,1875,516.53,427,3,4,4,344
12593,France,2011-05-05 09:29:00,2011-08-23 12:43:00,109,3,418.1,206,139.37,110,3,3,2,332
12594,Italy,2010-03-03 13:51:00,2011-11-02 12:20:00,38,15,5090.110000000001,2768,339.34,609,4,5,5,455
12595,Germany,2010-07-23 09:10:00,2010-07-23 09:10:00,505,1,299.02,271,299.02,0,1,1,2,112
12596,Spain,2011-04-11 13:22:00,2011-10-19 13:02:00,52,2,618.27,474,309.14,191,4,2,3,423
12597,Spain,2011-03-16 14:00:00,2011-11-20 13:33:00,20,4,3811.22,2236,952.8,249,5,3,5,535
12598,France,2010-03-01 09:58:00,2011-11-30 12:18:00,10,11,4534.09,2906,412.19,639,5,5,5,555
12599,France,2010-05-11 10:42:00,2011-11-10 13:34:00,30,13,2296.72,2189,176.67,548,4,5,4,454
12600,Germany,2009-12-07 13:37:00,2011-11-11 10:29:00,29,21,4967.42,1383,236.54,704,4,5,5,455
12601,Germany,2010-10-31 10:57:00,2011-06-03 10:17:00,190,6,681.26,290,113.54,215,3,4,3,343
12602,France,2011-10-12 11:22:00,2011-10-12 11:22:00,59,1,153.12,162,153.12,0,4,1,1,411
12603,Germany,2011-11-18 10:42:00,2011-11-18 10:42:00,22,1,739.1999999999999,63,739.2,0,4,1,3,413
12604,France,2011-03-23 12:06:00,2011-09-21 14:08:00,80,2,254.18,201,127.09,182,3,2,1,321
12605,Germany,2010-09-07 14:21:00,2010-11-28 14:18:00,377,4,1232.95,929,308.24,82,2,3,4,234
12606,Spain,2010-01-26 16:23:00,2010-01-26 16:23:00,683,1,21.0,1,21.0,0,1,1,1,111
12607,USA,2011-10-10 16:06:00,2011-10-10 16:06:00,61,1,1579.51,1228,1579.51,0,3,1,4,314
12608,United Kingdom,2010-10-31 10:49:00,2010-10-31 10:49:00,405,1,415.79,323,415.79,0,2,1,2,212
12609,Germany,2009-12-20 13:30:00,2011-09-22 16:34:00,79,9,3435.86,1553,381.76,641,3,5,5,355
12610,Italy,2011-08-05 13:52:00,2011-11-17 09:34:00,23,5,2099.54,1049,419.91,104,4,4,4,444
12611,Italy,2011-10-18 13:12:00,2011-10-18 13:12:00,53,1,1193.32,846,1193.32,0,4,1,3,413
12612,Germany,2011-09-26 15:35:00,2011-09-26 15:35:00,75,1,704.04,262,704.04,0,3,1,3,313
12613,Germany,2009-12-14 13:10:00,2011-10-13 14:59:00,58,10,6817.37,4157,681.74,668,4,5,5,455
12614,Germany,2011-03-07 10:22:00,2011-03-07 10:22:00,278,1,315.6,76,315.6,0,2,1,2,212
12615,France,2010-03-18 14:09:00,2011-12-07 15:02:00,3,8,5740.9800000000005,3317,717.62,629,5,4,5,545
12616,France,2010-11-16 11:38:00,2011-09-05 15:17:00,96,3,1131.1,498,377.03,293,3,3,3,333
12617,France,2011-11-10 14:39:00,2011-11-10 14:39:00,30,1,352.98,210,352.98,0,4,1,2,412
12618,Italy,2011-11-18 11:10:00,2011-11-18 11:10:00,22,1,177.31,96,177.31,0,4,1,1,411
12619,Germany,2010-05-28 12:52:00,2011-11-23 14:52:00,17,10,3781.38,3518,378.14,544,5,5,5,555
12620,France,2011-05-19 12:10:00,2011-11-25 10:20:00,15,3,1339.41,1181,446.47,190,5,3,4,534
12621,Germany,2010-02-09 12:01:00,2011-12-08 11:25:00,2,35,24311.2,13706,694.61,667,5,5,5,555
12622,Germany,2011-04-21 16:39:00,2011-04-21 16:39:00,233,1,180.1,69,180.1,0,2,1,1,211
12623,Germany,2010-01-12 11:45:00,2011-03-08 13:50:00,277,7,3747.84,1971,535.41,420,2,4,5,245
12624,France,2011-06-15 12:34:00,2011-08-25 15:04:00,107,2,641.13,355,320.56,71,3,2,3,323
12625,Germany,2010-04-22 11:33:00,2011-05-12 09:54:00,212,4,5164.88,3309,1291.22,385,2,3,5,235
12626,Germany,2011-01-17 11:01:00,2011-11-16 16:06:00,24,9,6620.4800000000005,3453,735.61,303,4,5,5,455
12627,Germany,2011-07-22 13:59:00,2011-11-29 12:07:00,11,7,4478.53,2752,639.79,130,5,4,5,545
12628,Germany,2011-10-06 09:28:00,2011-12-05 13:15:00,5,3,786.46,448,262.15,60,5,3,3,533
12629,Sweden,2010-10-12 16:40:00,2010-11-19 09:18:00,386,2,1558.22,722,779.11,38,2,2,4,224
12630,Finland,2011-10-27 10:41:00,2011-11-30 10:48:00,10,2,1270.88,548,635.44,34,5,2,4,524
12631,Finland,2010-01-15 14:50:00,2011-10-13 13:53:00,58,6,3481.57,1607,580.26,636,4,4,5,445
12632,Germany,2010-05-24 09:07:00,2010-07-07 09:39:00,521,2,804.88,694,402.44,44,1,2,3,123
12633,Germany,2010-07-02 11:44:00,2011-10-12 11:40:00,59,7,5678.16,3238,811.17,467,4,4,5,445
12634,USA,2010-06-09 15:41:00,2010-06-22 10:05:00,536,2,490.0,337,245.0,13,1,2,2,122
12635,Germany,2010-09-09 10:50:00,2011-09-11 11:04:00,90,4,2930.41,1949,732.6,367,3,3,5,335
12636,USA,2009-12-01 09:55:00,2009-12-01 09:55:00,739,1,141.0,1,141.0,0,1,1,1,111
12637,France,2010-06-14 13:36:00,2011-10-03 13:46:00,68,12,8283.81,4257,690.32,476,3,5,5,355
12638,Sweden,2010-03-10 10:30:00,2011-11-06 13:11:00,34,2,921.49,663,460.74,606,4,2,3,423
12639,Sweden,2010-03-22 09:05:00,2011-04-15 12:48:00,239,3,1312.3700000000001,631,437.46,389,2,3,4,234
12640,France,2011-09-19 12:01:00,2011-11-16 11:52:00,24,3,1174.58,311,391.53,58,4,3,3,433
12641,Sweden,2011-08-16 13:26:00,2011-08-16 13:26:00,116,1,185.9,72,185.9,0,3,1,1,311
12642,Germany,2011-08-24 09:23:00,2011-11-14 15:03:00,26,3,1013.26,552,337.75,82,4,3,3,433
12643,France,2010-04-07 14:16:00,2011-08-03 12:56:00,129,12,8304.82,4665,692.07,483,3,5,5,355
12644,Germany,2010-01-14 13:02:00,2011-08-02 10:33:00,130,4,1918.49,1032,479.62,565,3,3,4,334
12645,Germany,2010-02-09 10:49:00,2011-11-06 12:38:00,34,8,3539.3,2125,442.41,635,4,4,5,445
12646,USA,2011-10-21 12:52:00,2011-12-05 10:14:00,5,2,1346.97,897,673.48,45,5,2,4,524
12647,Germany,2010-01-13 15:06:00,2011-11-17 12:56:00,23,36,16955.55,6633,470.99,673,4,5,5,455
12648,Germany,2010-01-07 18:38:00,2011-07-08 11:55:00,155,4,1112.0,518,278.0,547,3,3,3,333
12649,Germany,2010-01-12 17:24:00,2011-08-24 14:41:00,108,8,2294.65,1959,286.83,589,3,4,4,344
12650,France,2011-12-06 16:34:00,2011-12-06 16:34:00,4,1,314.44,254,314.44,0,5,1,2,512
12651,France,2010-08-31 15:21:00,2011-01-09 12:46:00,335,4,377.75,265,94.44,131,2,3,2,232
12652,France,2010-10-01 15:16:00,2011-01-12 15:00:00,332,2,1017.0300000000001,536,508.52,103,2,2,3,223
12653,Israel,2010-07-01 09:56:00,2011-07-14 10:41:00,149,3,4160.83,1681,1386.94,378,3,3,5,335
12654,Germany,2011-02-17 13:16:00,2011-11-29 10:10:00,11,5,601.98,264,120.4,285,5,4,2,542
12655,France,2010-10-12 09:17:00,2010-10-12 09:17:00,424,1,261.35,80,261.35,0,1,1,1,111
12656,France,2010-05-26 09:00:00,2011-11-22 13:42:00,18,8,6407.83,2860,800.98,545,5,4,5,545
12657,France,2011-09-22 11:40:00,2011-11-28 15:47:00,12,4,1643.18,1044,410.8,67,5,3,4,534
12658,Germany,2011-11-21 10:22:00,2011-11-21 10:22:00,19,1,686.05,320,686.05,0,5,1,3,513
12659,France,2011-11-10 11:53:00,2011-11-10 11:53:00,30,1,91.68,105,91.68,0,4,1,1,411
12660,France,2011-11-28 13:26:00,2011-11-28 13:26:00,12,1,245.10000000000002,127,245.1,0,5,1,1,511
12661,Sweden,2010-09-29 16:46:00,2010-09-29 16:46:00,437,1,162.0,216,162.0,0,1,1,1,111
12662,Germany,2010-04-01 09:50:00,2011-12-09 11:59:00,1,20,6726.54,3424,336.33,617,5,5,5,555
12663,Germany,2010-02-09 14:28:00,2010-03-25 09:40:00,625,2,239.4,181,119.7,44,1,2,1,121
12664,Finland,2009-12-13 10:28:00,2011-12-01 17:07:00,9,11,6070.04,1495,551.82,718,5,5,5,555
12665,Germany,2010-02-08 15:11:00,2011-01-19 08:34:00,325,3,313.6,165,104.53,345,2,3,2,232
12666,Israel,2010-11-10 16:40:00,2010-11-10 16:40:00,395,1,1248.42,370,1248.42,0,2,1,4,214
12667,Finland,2011-10-12 17:00:00,2011-10-12 17:00:00,59,1,620.13,395,620.13,0,4,1,3,413
12668,Germany,2010-01-31 15:45:00,2011-11-28 10:56:00,12,10,11383.03,5049,1138.3,666,5,5,5,555
12669,France,2011-03-28 10:15:00,2011-07-12 09:54:00,151,3,2744.0299999999997,1115,914.68,106,3,3,4,334
12670,France,2010-02-11 10:13:00,2011-11-29 15:23:00,11,7,3760.29,1627,537.18,656,5,4,5,545
12671,Germany,2010-04-12 16:30:00,2010-04-12 16:30:00,607,1,2622.481,1460,2622.48,0,1,1,4,114
12672,France,2010-04-23 09:57:00,2011-01-14 09:20:00,330,2,437.05,138,218.52,266,2,2,2,222
12673,Germany,2010-11-03 10:46:00,2011-12-04 13:55:00,6,3,1230.02,700,410.01,396,5,3,4,534
12674,France,2011-05-16 09:10:00,2011-11-01 12:12:00,39,4,1970.6,1133,492.65,169,4,3,4,434
12675,Italy,2010-05-10 16:44:00,2010-06-04 09:49:00,554,2,957.25,336,478.62,25,1,2,3,123
12676,Sweden,2010-08-13 13:29:00,2011-11-15 12:25:00,25,11,2843.09,1867,258.46,459,4,5,4,454
12677,France,2010-02-11 13:55:00,2010-06-02 14:30:00,556,2,395.1,176,197.55,111,1,2,2,122
12678,France,2010-01-07 16:46:00,2011-10-28 13:04:00,43,21,34281.18,22372,1632.44,659,4,5,5,455
12679,France,2011-03-01 12:26:00,2011-10-12 12:30:00,59,4,1113.02,554,278.26,225,4,3,3,433
12680,France,2011-08-18 15:44:00,2011-12-09 12:50:00,1,4,880.81,444,220.2,113,5,3,3,533
12681,France,2009-12-13 13:31:00,2011-11-25 11:33:00,15,45,29834.760000000002,17011,662.99,712,5,5,5,555
12682,France,2009-12-01 09:28:00,2011-12-06 10:00:00,4,52,22950.22,10522,441.35,735,5,5,5,555
12683,France,2009-12-13 15:01:00,2011-12-05 16:31:00,5,21,11633.7,7019,553.99,722,5,5,5,555
12684,France,2011-05-10 12:55:00,2011-12-02 09:53:00,8,7,2283.63,1985,326.23,206,5,4,4,544
12685,France,2011-09-07 10:28:00,2011-11-11 13:46:00,29,6,2863.08,1523,477.18,65,4,4,4,444
12686,France,2010-12-03 09:51:00,2010-12-03 09:51:00,372,1,89.14,107,89.14,0,2,1,1,211
12687,Sweden,2010-08-16 12:10:00,2010-08-16 12:12:00,481,2,2138.91,1403,1069.46,0,1,2,4,124
12688,Israel,2011-08-18 08:49:00,2011-08-18 08:49:00,114,1,4873.81,3028,4873.81,0,3,1,5,315
12689,France,2011-08-04 10:04:00,2011-11-14 08:31:00,26,2,1247.6100000000001,628,623.81,102,4,2,4,424
12690,France,2011-05-18 09:09:00,2011-05-18 09:09:00,206,1,389.01,106,389.01,0,2,1,2,212
12691,France,2010-10-15 12:00:00,2011-11-11 16:49:00,29,7,1170.4,445,167.2,392,4,4,3,443
12692,France,2010-03-12 14:02:00,2010-03-12 14:02:00,638,1,110.95,36,110.95,0,1,1,1,111
12693,Germany,2010-07-05 13:56:00,2011-08-04 17:51:00,128,7,1703.02,536,243.29,395,3,4,4,344
12694,France,2010-10-14 19:39:00,2011-09-30 13:06:00,71,3,1843.35,1355,614.45,351,3,3,4,334
12695,France,2010-02-12 13:22:00,2011-12-02 13:22:00,8,7,1407.1200000000001,454,201.02,658,5,4,4,544
12696,Finland,2010-07-19 10:02:00,2010-10-01 10:43:00,435,2,851.91,564,425.96,74,1,2,3,123
12697,Sweden,2011-06-23 15:44:00,2011-11-11 08:47:00,29,3,957.59,508,319.2,141,4,3,3,433
12698,Germany,2010-04-28 15:51:00,2010-04-28 15:51:00,591,1,339.75,111,339.75,0,1,1,2,112
12699,Germany,2010-10-18 12:07:00,2010-10-18 12:07:00,418,1,638.11,373,638.11,0,1,1,3,113
12700,France,2011-05-08 16:10:00,2011-12-02 10:47:00,8,4,4939.99,2967,1235.0,208,5,3,5,535
12701,Germany,2010-03-16 13:23:00,2011-09-21 10:47:00,80,6,2446.41,1727,407.73,554,3,4,4,344
12702,Germany,2011-11-20 10:36:00,2011-11-20 10:36:00,20,1,219.0,53,219.0,0,5,1,1,511
12703,Germany,2010-01-24 12:05:00,2011-09-29 17:52:00,72,4,1006.53,595,251.63,613,3,3,3,333
12704,Finland,2011-06-23 10:20:00,2011-12-02 13:15:00,8,8,2340.84,1006,292.6,162,5,4,4,544
12705,Germany,2010-06-24 09:51:00,2011-11-24 13:17:00,16,14,11762.1,7188,840.15,518,5,5,5,555
12707,France,2011-02-21 08:38:00,2011-02-21 08:38:00,292,1,603.42,256,603.42,0,2,1,2,212
12708,Germany,2009-12-18 10:25:00,2011-11-10 09:52:00,30,18,5117.66,2432,284.31,692,4,5,5,455
12709,Germany,2009-12-09 13:49:00,2011-11-24 15:38:00,16,34,30291.76,13772,890.93,715,5,5,5,555
12710,Germany,2011-05-22 14:05:00,2011-09-04 12:00:00,97,3,1149.02,851,383.01,105,3,3,3,333
12711,Germany,2010-02-01 11:30:00,2010-04-07 11:59:00,612,2,1339.05,770,669.52,65,1,2,4,124
12712,Germany,2009-12-09 10:46:00,2011-11-11 08:19:00,29,21,6723.03,2205,320.14,702,4,5,5,455
12713,Germany,2011-12-09 12:16:00,2011-12-09 12:16:00,1,1,848.55,508,848.55,0,5,1,3,513
12714,France,2009-12-04 10:00:00,2011-11-30 15:43:00,10,12,14093.710000000001,8774,1174.48,726,5,5,5,555
12715,Sweden,2011-08-25 15:22:00,2011-08-25 15:22:00,107,1,343.36,192,343.36,0,3,1,2,312
12716,France,2011-07-29 13:28:00,2011-12-06 08:55:00,4,2,1053.49,708,526.74,130,5,2,3,523
12717,Greece,2010-04-28 14:34:00,2011-07-11 14:47:00,152,3,1308.91,600,436.3,439,3,3,4,334
12718,France,2011-09-29 16:38:00,2011-09-29 16:38:00,72,1,238.25,203,238.25,0,3,1,1,311
12719,France,2011-10-05 14:50:00,2011-12-04 13:45:00,6,2,644.95,374,322.48,60,5,2,3,523
12720,Germany,2010-07-21 09:46:00,2011-12-07 08:03:00,3,30,7787.28,6018,259.58,504,5,5,5,555
12721,France,2010-08-25 11:07:00,2011-11-08 12:13:00,32,8,4013.08,2655,501.64,440,4,4,5,445
12722,France,2011-07-12 11:55:00,2011-09-15 14:50:00,86,4,997.63,566,249.41,65,3,3,3,333
12723,France,2011-10-05 15:52:00,2011-12-06 10:19:00,4,5,725.07,434,145.01,62,5,4,3,543
12724,France,2010-06-22 14:00:00,2011-12-04 16:02:00,6,7,2317.52,1379,331.07,530,5,4,4,544
12725,Italy,2010-05-04 13:59:00,2010-12-03 15:45:00,372,4,2266.76,1142,566.69,213,2,3,4,234
12726,France,2010-03-25 16:25:00,2011-11-11 13:35:00,29,11,4014.6,4618,364.96,596,4,5,5,455
12727,France,2010-02-23 09:54:00,2011-11-29 11:46:00,11,10,5679.53,2832,567.95,644,5,5,5,555
12728,France,2010-11-21 11:34:00,2011-09-29 15:31:00,72,5,1070.17,543,214.03,312,3,4,3,343
12729,France,2011-08-18 11:40:00,2011-08-18 11:40:00,114,1,453.01,233,453.01,0,3,1,2,312
12730,Germany,2010-07-06 12:19:00,2010-07-06 12:19:00,522,1,829.25,234,829.25,0,1,1,3,113
12731,France,2010-03-02 09:23:00,2011-11-16 11:59:00,24,17,25775.71,11641,1516.22,624,4,5,5,455
12732,France,2011-06-13 11:33:00,2011-06-13 11:33:00,180,1,236.26000000000002,111,236.26,0,3,1,1,311
12733,USA,2010-01-19 13:23:00,2011-04-19 16:19:00,235,4,2424.87,896,606.22,455,2,3,4,234
12734,France,2010-11-12 13:26:00,2010-12-22 12:47:00,353,3,639.65,265,213.22,40,2,3,3,233
12735,France,2011-01-06 14:26:00,2011-01-28 13:37:00,316,2,779.5699999999999,368,389.78,22,2,2,3,223
12736,France,2011-01-11 07:57:00,2011-01-11 07:57:00,333,1,234.0,173,234.0,0,2,1,1,211
12737,France,2010-07-29 12:27:00,2010-07-29 12:29:00,499,2,3710.5,2,1855.25,0,1,2,5,125
12738,Germany,2010-12-02 18:27:00,2010-12-02 18:27:00,373,1,155.35,148,155.35,0,2,1,1,211
12739,United Arab Emirates,2010-11-10 14:27:00,2011-09-22 13:00:00,79,4,2726.73,951,681.68,316,3,3,4,334
12740,France,2011-10-07 10:44:00,2011-10-07 10:44:00,64,1,427.6,342,427.6,0,3,1,2,312
12741,USA,2010-06-24 16:24:00,2010-06-28 14:36:00,530,2,406.07,214,203.04,4,1,2,2,122
12742,United Arab Emirates,2010-03-24 12:43:00,2010-03-24 12:43:00,626,1,1201.52,1359,1201.52,0,1,1,3,113
12743,Unspecified,2011-07-28 16:06:00,2011-07-28 16:21:00,135,2,540.13,315,270.06,0,3,2,2,322
12744,Singapore,2010-04-27 16:19:00,2011-10-19 11:18:00,52,11,25317.06,6994,2301.55,540,4,5,5,455
12745,United Kingdom,2010-01-26 16:22:00,2010-08-10 10:14:00,487,3,925.41,468,308.47,196,1,3,3,133
12746,United Kingdom,2010-06-17 10:41:00,2010-06-17 10:41:00,541,1,254.55,97,254.55,0,1,1,1,111
12747,United Kingdom,2009-12-07 13:23:00,2011-12-07 14:34:00,3,26,8898.48,2640,342.25,730,5,5,5,555
12748,United Kingdom,2009-12-04 17:31:00,2011-12-09 12:20:00,1,336,53539.64,37109,159.34,735,5,5,5,555
12749,United Kingdom,2010-07-06 15:05:00,2011-12-06 09:56:00,4,9,6897.36,2360,766.37,518,5,5,5,555
12750,Poland,2011-08-03 09:13:00,2011-08-03 09:13:00,129,1,275.88,137,275.88,0,3,1,1,311
12751,Brazil,2010-09-21 12:49:00,2010-09-21 12:49:00,445,1,268.27,189,268.27,0,1,1,1,111
12752,Norway,2011-09-19 13:32:00,2011-09-19 13:32:00,82,1,4366.78,2262,4366.78,0,3,1,5,315
12753,Japan,2010-12-12 11:44:00,2011-11-17 10:52:00,23,6,21429.39,11421,3571.56,340,4,4,5,445
12754,Japan,2011-02-04 10:31:00,2011-04-18 09:00:00,236,3,3010.74,6481,1003.58,73,2,3,5,235
12755,Japan,2010-01-15 11:57:00,2011-03-04 12:42:00,281,11,5236.26,2293,476.02,413,2,5,5,255
12756,Japan,2011-09-14 09:31:00,2011-09-14 09:31:00,87,1,112.08,144,112.08,0,3,1,1,311
12757,Portugal,2011-05-12 19:01:00,2011-11-24 12:30:00,16,13,7834.650000000001,2395,602.67,196,5,5,5,555
12758,Portugal,2009-12-01 14:40:00,2011-08-15 10:22:00,117,7,9903.24,6155,1414.75,622,3,4,5,345
12759,Netherlands,2009-12-04 10:47:00,2011-10-18 14:49:00,53,8,5020.74,3202,627.59,683,4,4,5,445
12760,Netherlands,2010-09-10 08:50:00,2010-09-10 08:50:00,456,1,347.8,198,347.8,0,1,1,2,112
12761,Netherlands,2010-09-01 10:47:00,2010-09-08 12:17:00,458,2,782.95,281,391.48,7,1,2,3,123
12762,Portugal,2011-11-14 14:23:00,2011-12-02 10:23:00,8,2,1898.52,1227,949.26,18,5,2,4,524
12763,Japan,2010-12-05 15:46:00,2011-07-24 14:12:00,139,2,494.08,316,247.04,231,3,2,2,322
12764,Lebanon,2011-01-27 10:19:00,2011-01-27 10:19:00,317,1,1693.88,386,1693.88,0,2,1,4,214
12765,Netherlands,2010-03-08 09:43:00,2010-08-24 13:51:00,473,6,1404.58,1009,234.1,169,1,4,4,144
12766,Portugal,2010-10-28 09:29:00,2011-12-06 08:46:00,4,9,8918.99,5022,991.0,404,5,5,5,555
12767,Korea,2010-11-29 09:38:00,2010-11-29 09:38:00,376,1,949.82,598,949.82,0,2,1,3,213
12768,Korea,2010-09-15 12:08:00,2010-09-15 12:08:00,451,1,168.69,102,168.69,0,1,1,1,111
12769,Brazil,2011-04-15 10:25:00,2011-04-15 10:25:00,239,1,1143.6,356,1143.6,0,2,1,3,213
12770,Japan,2010-09-09 11:43:00,2011-05-13 09:33:00,211,2,3246.45,1843,1623.22,246,2,2,5,225
12771,Portugal,2010-08-11 11:51:00,2010-08-11 11:51:00,486,1,282.3,104,282.3,0,1,1,1,111
12772,Portugal,2011-10-11 09:19:00,2011-10-11 09:19:00,60,1,892.47,556,892.47,0,3,1,3,313
12773,Portugal,2010-05-24 17:30:00,2010-05-24 17:30:00,565,1,124.25,109,124.25,0,1,1,1,111
12774,Netherlands,2010-06-22 10:38:00,2010-06-22 10:38:00,536,1,98.7,53,98.7,0,1,1,1,111
12775,Netherlands,2010-10-26 14:24:00,2011-11-22 16:33:00,18,7,1686.1200000000001,1083,240.87,392,5,4,4,544
12776,Portugal,2010-02-10 12:11:00,2010-02-10 12:11:00,668,1,55.5,46,55.5,0,1,1,1,111
12777,United Kingdom,2010-09-08 11:35:00,2010-09-08 11:35:00,458,1,519.45,458,519.45,0,1,1,2,112
12778,Netherlands,2010-04-16 09:57:00,2011-11-20 11:30:00,20,9,1775.68,1735,197.3,583,5,5,4,554
12779,Poland,2009-12-03 07:25:00,2011-11-02 11:43:00,38,14,6474.11,3501,462.44,699,4,5,5,455
12780,Netherlands,2010-04-20 09:40:00,2010-04-20 09:40:00,599,1,337.4,285,337.4,0,1,1,2,112
12781,Czech Republic,2011-02-28 08:43:00,2011-10-07 10:37:00,64,2,826.74,671,413.37,221,3,2,3,323
12782,Portugal,2010-07-08 13:31:00,2011-12-05 09:16:00,5,11,4618.24,2017,419.84,515,5,5,5,555
12783,Portugal,2011-09-25 15:35:00,2011-12-07 15:56:00,3,6,2225.91,624,370.98,73,5,4,4,544
12784,Portugal,2010-06-28 13:06:00,2011-11-30 15:38:00,10,3,1763.15,862,587.72,520,5,3,4,534
12785,Portugal,2009-12-08 13:56:00,2010-12-10 13:48:00,365,3,1100.4,453,366.8,367,2,3,3,233
12786,Netherlands,2010-04-09 12:12:00,2010-04-09 12:12:00,610,1,728.5000000000001,324,728.5,0,1,1,3,113
12787,Netherlands,2010-10-22 14:57:00,2011-11-30 08:44:00,10,4,862.1800000000001,510,215.54,404,5,3,3,533
12788,Netherlands,2010-06-29 13:05:00,2010-09-02 14:21:00,464,4,444.90000000000003,194,111.22,65,1,3,2,132
12789,Netherlands,2010-01-15 12:06:00,2011-10-05 13:34:00,66,3,273.35,36,91.12,628,3,3,1,331
12790,Netherlands,2010-10-25 13:04:00,2011-05-31 14:14:00,193,2,591.85,306,295.92,218,2,2,2,222
12791,Netherlands,2010-03-25 17:29:00,2010-12-01 11:27:00,374,6,863.51,353,143.92,251,2,4,3,243
12792,Portugal,2010-06-23 10:49:00,2011-03-28 11:36:00,257,2,827.01,394,413.5,278,2,2,3,223
12793,Portugal,2010-11-03 13:05:00,2011-01-09 12:12:00,335,3,885.53,461,295.18,67,2,3,3,233
12794,Portugal,2011-09-02 12:01:00,2011-10-17 14:54:00,54,2,860.41,592,430.2,45,4,2,3,423
12795,Portugal,2011-11-21 10:27:00,2011-11-21 10:27:00,19,1,430.48,68,430.48,0,5,1,2,512
12796,Netherlands,2010-03-21 15:49:00,2010-03-21 15:49:00,629,1,381.0,182,381.0,0,1,1,2,112
12797,Portugal,2010-10-11 12:53:00,2010-12-09 10:55:00,366,2,552.08,215,276.04,59,2,2,2,222
12798,Japan,2010-10-14 12:27:00,2011-11-29 15:52:00,11,4,8510.93,8455,2127.73,411,5,3,5,535
12799,Japan,2010-06-28 15:57:00,2010-06-28 15:57:00,530,1,219.35,137,219.35,0,1,1,1,111
12800,Portugal,2010-02-01 11:02:00,2010-08-26 14:11:00,471,3,584.25,284,194.75,206,1,3,2,132
12801,Sweden,2010-07-27 09:38:00,2010-07-27 09:38:00,501,1,1071.82,505,1071.82,0,1,1,3,113
12802,Netherlands,2010-05-25 09:34:00,2011-06-06 09:36:00,187,7,2416.42,1972,345.2,377,3,4,4,344
12803,Netherlands,2010-11-11 14:57:00,2010-11-11 14:57:00,394,1,1092.81,872,1092.81,0,2,1,3,213
12804,Netherlands,2010-07-27 13:52:00,2010-08-31 11:58:00,466,2,325.37,270,162.68,35,1,2,2,122
12805,Netherlands,2010-02-03 09:06:00,2010-11-23 12:27:00,382,4,1434.95,593,358.74,293,2,3,4,234
12806,Netherlands,2010-04-30 10:44:00,2010-09-30 13:34:00,436,4,2878.96,2087,719.74,153,1,3,4,134
12807,Sweden,2010-11-21 14:21:00,2010-11-21 14:21:00,384,1,330.35,145,330.35,0,2,1,2,212
12808,Portugal,2010-09-03 10:24:00,2011-11-03 10:05:00,37,5,776.7,322,155.34,426,4,4,3,443
12809,Portugal,2010-03-02 14:19:00,2011-06-15 10:51:00,178,3,1755.94,518,585.31,470,3,3,4,334
12810,Japan,2010-02-01 09:52:00,2010-06-23 10:53:00,535,2,534.99,389,267.5,142,1,2,2,122
12811,Portugal,2010-10-08 12:20:00,2011-03-24 09:42:00,261,5,1033.9,435,206.78,167,2,4,3,243
12812,Japan,2011-10-26 09:54:00,2011-10-26 09:54:00,45,1,229.64000000000001,164,229.64,0,4,1,1,411
12813,Netherlands,2010-01-15 16:52:00,2010-07-26 09:50:00,502,3,1687.8,1141,562.6,192,1,3,4,134
12814,Poland,2011-08-30 12:11:00,2011-08-30 12:11:00,102,1,125.92,49,125.92,0,3,1,1,311
12815,Poland,2011-05-25 13:34:00,2011-07-15 10:21:00,148,2,1063.46,379,531.73,51,3,2,3,323
12816,Poland,2011-06-16 13:24:00,2011-09-05 12:41:00,96,2,572.2,128,286.1,81,3,2,2,322
12817,Austria,2010-10-01 08:57:00,2011-03-03 16:28:00,282,3,690.98,219,230.33,153,2,3,3,233
12818,Austria,2011-03-23 12:06:00,2011-03-23 12:06:00,262,1,1542.08,929,1542.08,0,2,1,4,214
12819,United Kingdom,2010-09-07 15:20:00,2010-09-07 15:20:00,459,1,540.52,344,540.52,0,1,1,2,112
